source_column,rpm,target label,sample_index,value_0,fault_type_simple,fault_type_name,spectral_centroid,spectral_variance,peak_frequency,peak_amplitude,low_freq_energy_ratio,mid_freq_energy_ratio,high_freq_energy_ratio,BPFO_amplitude,BPFI_amplitude,BSF_amplitude,FR_amplitude
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,25,0.038759358,OR,外圈故障,2737.9544,2479792.723,2726.56,254.8734,0.0138,0.9849,0.0013,5.8758,0,0,4.4255
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,26,0.131087725,OR,外圈故障,2708.058,2446257.202,2757.81,332.7761,0.0096,0.9894,0.001,11.2574,0,0,5.5621
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,27,-0.012010896,OR,外圈故障,2707.4521,2531496.767,2765.62,422.2053,0.0061,0.9932,0.0007,14.1988,0,0,9.407
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,28,-0.026197864,OR,外圈故障,2708.205,2354194.602,2812.5,299.1018,0.0097,0.9892,0.0011,13.661,0,0,8.198
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,29,-0.357477869,OR,外圈故障,2769.024,3363273.222,2742.19,285.6656,0.0107,0.9881,0.0012,15.4593,0,0,8.2971
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,30,-0.05300625,OR,外圈故障,2692.6261,2210644.444,2804.69,374.0964,0.0066,0.9927,0.0007,7.9768,0,0,5.7826
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,31,0.124449808,OR,外圈故障,2730.3203,2182881.548,2796.88,368.0676,0.007,0.9921,0.0009,8.573,0,0,4.7753
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,32,0.117102276,OR,外圈故障,2721.5559,2730234.795,2718.75,334.4584,0.0085,0.9905,0.001,8.299,0,0,4.3984
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,33,0.22301874,OR,外圈故障,2893.5061,4089346.208,2820.31,275.0806,0.0097,0.989,0.0013,8.1139,0,0,8.0844
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,34,-0.111835987,OR,外圈故障,2768.4122,3252706.686,2757.81,290.6911,0.0136,0.9852,0.0013,12.2177,0,0,11.4953
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,35,-0.555529979,OR,外圈故障,2730.7032,2818178.171,2757.81,338.4674,0.0091,0.99,0.0008,16.53,0,0,9.0148
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,36,0.27143511,OR,外圈故障,2726.4489,2731743.366,2750,377.4831,0.0085,0.9907,0.0008,13.11,0,0,12.9965
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,37,-0.178962207,OR,外圈故障,2689.1897,2512912.423,2757.81,294.5158,0.0115,0.9873,0.0011,8.4392,0,0,12.6863
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,38,0.559256036,OR,外圈故障,2792.5821,3124917.031,2773.44,346.4078,0.0086,0.9904,0.001,12.6047,0,0,4.3089
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,39,-0.030508673,OR,外圈故障,2743.9163,2637695.904,2765.62,363.695,0.0068,0.9923,0.0009,12.7435,0,0,5.4018
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,40,0.012616262,OR,外圈故障,2650.1974,2616995.035,2757.81,238.4633,0.0125,0.9863,0.0012,10.6895,0,0,3.7118
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,41,-0.393673536,OR,外圈故障,2779.6607,3297967.092,2757.81,318.7551,0.0109,0.988,0.0011,8.2096,0,0,4.3921
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,42,0.011483919,OR,外圈故障,2684.0748,2171762.516,2781.25,381.7688,0.008,0.9912,0.0009,12.0495,0,0,5.8649
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,43,0.10460906,OR,外圈故障,2698.6288,2331944.943,2757.81,359.5654,0.0073,0.9918,0.0009,10.7789,0,0,3.5397
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,44,-0.064387372,OR,外圈故障,2689.8429,2349867.793,2781.25,365.3595,0.0074,0.9917,0.0008,11.2062,0,0,3.1341
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,45,0.241065531,OR,外圈故障,2684.5102,2590088.382,2734.38,255.6706,0.0131,0.9856,0.0013,13.8474,0,0,5.7812
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,46,0.185370569,OR,外圈故障,2732.2561,2788019.619,2796.88,287.4188,0.0119,0.9871,0.001,13.4977,0,0,4.1665
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,47,0.250962203,OR,外圈故障,2649.238,2167408.235,2750,364.9483,0.0087,0.9905,0.0008,14.3316,0,0,3.4606
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,48,-0.211166081,OR,外圈故障,2664.7111,2434916.523,2812.5,271.5695,0.011,0.9878,0.0012,14.1527,0,0,4.9289
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,49,0.127868156,OR,外圈故障,2750.0209,2719035.858,2812.5,351.8627,0.0098,0.9893,0.001,7.278,0,0,2.2678
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,50,-0.426172756,OR,外圈故障,2671.4296,2000909.158,2765.62,440.4905,0.0067,0.9926,0.0007,4.9783,0,0,3.3628
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,51,-0.110505086,OR,外圈故障,2796.606,3181488.065,2757.81,301.7223,0.007,0.992,0.001,7.1954,0,0,5.559
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,52,-0.290983001,OR,外圈故障,2674.3432,2438539.451,2757.81,323.6976,0.0143,0.9846,0.0011,12.4012,0,0,2.35
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,53,0.610757813,OR,外圈故障,2763.7158,3249457.723,2734.38,352.2376,0.0097,0.9893,0.001,17.4082,0,0,3.7781
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,54,-0.12065725,OR,外圈故障,2701.1813,2323690.292,2757.81,310.2045,0.0086,0.9905,0.0009,17.5818,0,0,3.5127
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,55,-0.182263835,OR,外圈故障,2671.5358,2189003.918,2781.25,301.6997,0.0105,0.9886,0.0009,12.9273,0,0,3.6172
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,56,-0.283250234,OR,外圈故障,2710.8551,2886190.054,2718.75,244.2052,0.0093,0.9895,0.0012,8.9587,0,0,2.8588
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,57,-0.198692047,OR,外圈故障,2847.6587,4060441.5,2851.56,203.7277,0.015,0.9833,0.0017,6.3,0,0,2.0222
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,58,-0.027132077,OR,外圈故障,2665.3029,2263713.888,2757.81,273.2481,0.0121,0.9868,0.0011,5.0892,0,0,2.6731
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,59,0.325913898,OR,外圈故障,2678.1075,2479666.682,2718.75,308.9349,0.0079,0.9911,0.0011,10.4059,0,0,3.3599
48kHz_DE_data OR021@12_3 (第1列),1718,OR021@12_3,60,0.051074739,OR,外圈故障,2684.7843,2691157.868,2781.25,214.1011,0.0158,0.9827,0.0015,13.663,0,0,7.5708
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,0,0.308890421,OR,外圈故障,3270.3971,3733947.585,2875,261.9692,0.0053,0.9927,0.002,13.6539,0,0,45.2033
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,1,-0.390938331,OR,外圈故障,3286.5166,3906797.445,2875,314.7938,0.0054,0.9927,0.0019,13.4509,0,0,45.0303
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,2,-0.127852187,OR,外圈故障,3399.0126,4866509.689,2632.81,269.5381,0.006,0.9911,0.003,10.9179,0,0,50.9656
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,3,0.188787092,OR,外圈故障,3265.2817,3489360.46,2875,255.8608,0.0052,0.9924,0.0023,14.6778,0,0,43.1396
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,4,0.436605675,OR,外圈故障,3322.3067,4189860.146,2875,316.6146,0.0052,0.992,0.0028,22.9012,0,0,37.0143
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,5,0.299299171,OR,外圈故障,3229.65,3251753.636,2851.56,285.3457,0.0048,0.9932,0.002,21.3501,0,0,41.3286
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,6,0.472550251,OR,外圈故障,3258.0252,3531247.079,2632.81,280.149,0.0052,0.9924,0.0024,18.492,0,0,39.0417
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,7,0.33032241,OR,外圈故障,3303.7122,4100233.186,2804.69,268.8077,0.0052,0.9923,0.0025,16.7469,0,0,33.0277
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,8,0.10302711,OR,外圈故障,3242.8677,3525117.68,2851.56,254.9453,0.0051,0.9925,0.0024,15.8636,0,0,34.3924
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,9,-0.084832187,OR,外圈故障,3269.896,3588056.696,2632.81,280.4944,0.0047,0.993,0.0023,13.3364,0,0,34.6219
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,10,-0.135069353,OR,外圈故障,3231.1942,3272698.894,2851.56,280.4621,0.0041,0.9939,0.002,12.7334,0,0,31.5553
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,11,-0.154025521,OR,外圈故障,3341.7318,4172862.535,2632.81,253.0083,0.0052,0.992,0.0029,10.6467,0,0,32.0661
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,12,-0.167088144,OR,外圈故障,3296.8595,3828160.759,2859.38,252.6649,0.0056,0.9914,0.0029,13.1547,0,0,25.8331
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,13,0.122913509,OR,外圈故障,3246.5445,3432406.604,2851.56,281.1311,0.0045,0.9934,0.0021,18.3115,0,0,25.2998
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,14,0.09309828,OR,外圈故障,3262.7733,3587397.824,2632.81,324.295,0.0051,0.9925,0.0024,21.0028,0,0,26.7516
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,15,0.229615297,OR,外圈故障,3294.3969,4115158.274,2632.81,234.395,0.0048,0.9927,0.0025,20.8942,0,0,19.8437
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,16,0.085811083,OR,外圈故障,3282.7324,3745353.737,2875,254.8308,0.0041,0.9934,0.0026,20.8146,0,0,14.5234
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,17,-0.166898633,OR,外圈故障,3310.6114,3856163.074,2804.69,274.728,0.0033,0.994,0.0027,16.4101,0,0,11.8227
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,18,-0.001708926,OR,外圈故障,3262.6008,3507890.043,2851.56,264.1417,0.0029,0.9949,0.0022,13.3631,0,0,5.0987
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,19,-0.3952373,OR,外圈故障,3343.0033,4181961.409,2632.81,284.4379,0.0033,0.994,0.0026,11.1473,0,0,2.3335
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,20,0.19167087,OR,外圈故障,3438.324,5047548.981,2804.69,301.8458,0.0037,0.9931,0.0032,11.0258,0,0,3.6425
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,21,0.120758238,OR,外圈故障,3422.866,4582306.21,2875,212.5664,0.0035,0.9935,0.003,13.5933,0,0,8.4851
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,22,-0.769682224,OR,外圈故障,3457.1748,5144190.63,2875,274.0634,0.0035,0.9934,0.0031,19.8571,0,0,12.5873
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,23,-0.448410624,OR,外圈故障,3333.8263,4175439.778,2632.81,289.7292,0.0035,0.9941,0.0023,18.4213,0,0,16.74
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,24,0.505386057,OR,外圈故障,3301.8823,3767154.945,2632.81,240.7477,0.0042,0.9932,0.0026,17.8491,0,0,17.7118
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,25,0.34144098,OR,外圈故障,3354.2006,4195485.84,2859.38,287.9098,0.0049,0.992,0.0031,20.0093,0,0,20.3762
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,26,0.006561236,OR,外圈故障,3268.8378,3531657.459,2632.81,266.9057,0.0045,0.9932,0.0023,16.7034,0,0,28.5872
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,27,0.505912529,OR,外圈故障,3306.2699,3922610.406,2632.81,321.0751,0.0053,0.9922,0.0025,15.6984,0,0,27.5003
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,28,-0.06639763,OR,外圈故障,3288.6571,3907290.03,2632.81,235.9507,0.0057,0.9916,0.0027,13.3913,0,0,20.4992
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,29,0.235943726,OR,外圈故障,3311.5259,3807545.299,2632.81,234.9628,0.0058,0.9914,0.0029,12.1136,0,0,21.1276
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,30,-0.308918755,OR,外圈故障,3341.6426,4041571.999,2632.81,250.1199,0.0056,0.9912,0.0032,14.9898,0,0,26.9955
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,31,0.356587124,OR,外圈故障,3549.3022,5828119.318,2632.81,281.705,0.005,0.9911,0.0039,18.8298,0,0,35.3687
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,32,-0.153659152,OR,外圈故障,3284.4983,3681544.101,2632.81,264.4566,0.0056,0.9916,0.0027,17.5128,0,0,40.2824
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,33,-0.933409524,OR,外圈故障,3531.6686,5724199.463,2804.69,258.3522,0.0056,0.9901,0.0043,16.5046,0,0,39.0886
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,34,0.082569134,OR,外圈故障,3270.7551,3540452.48,2632.81,242.1808,0.005,0.9926,0.0024,18.3255,0,0,41.4333
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,35,-0.06347709,OR,外圈故障,3297.282,3689491.802,2859.38,310.6628,0.0049,0.9929,0.0023,17.092,0,0,45.1011
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,36,-0.025183976,OR,外圈故障,3330.218,4126462.782,2632.81,264.2542,0.0053,0.9921,0.0026,17.5545,0,0,47.5974
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,37,-0.141750918,OR,外圈故障,3327.6755,4013091.678,2906.25,271.5532,0.0057,0.9914,0.0029,16.4309,0,0,51.358
48kHz_DE_data OR007@3_0 (第1列),1797,OR007@3_0,38,0.418107078,OR,外圈故障,3479.6714,5064658.886,2804.69,254.0553,0.0059,0.9904,0.0037,13.6494,0,0,56.9092
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,0,0.057294537,OR,外圈故障,3275.6433,3609875.326,3359.38,385.8234,0.0036,0.9945,0.0019,16.073,0,0,2.6029
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,1,-0.191928953,OR,外圈故障,3331.7355,4083344.042,2875,401.494,0.0038,0.9941,0.0021,11.8965,0,0,1.0098
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,2,0.522406241,OR,外圈故障,3367.8956,4499052.672,3359.38,342.9367,0.0033,0.9943,0.0024,8.722,0,0,1.3498
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,3,0.374611739,OR,外圈故障,3269.3737,3764192.501,2875,343.1596,0.0037,0.9946,0.0018,10.4991,0,0,0.9972
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,4,-0.688600378,OR,外圈故障,3266.0654,3657119.444,2867.19,318.0114,0.0045,0.9933,0.0021,10.7942,0,0,1.5695
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,5,-0.106794084,OR,外圈故障,3271.4584,3565856.729,2875,352.7429,0.0043,0.9938,0.002,13.9192,0,0,1.874
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,6,-0.198704845,OR,外圈故障,3248.0285,3268915.833,3359.38,326.1591,0.0037,0.9946,0.0017,15.8963,0,0,5.3293
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,7,0.188725638,OR,外圈故障,3338.4834,4121007.377,2875,357.3306,0.0037,0.9942,0.0021,20.0731,0,0,7.369
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,8,-0.137786495,OR,外圈故障,3300.6403,3851021.066,2875,355.3401,0.0037,0.9942,0.0021,17.6379,0,0,8.7645
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,9,-0.488243413,OR,外圈故障,3273.1017,3479629.086,2875,417.3384,0.0036,0.9942,0.0022,13.8754,0,0,5.7353
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,10,0.15660008,OR,外圈故障,3236.8311,3384673.658,3359.38,410.7339,0.0031,0.9948,0.0021,11.9356,0,0,3.7484
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,11,-0.127740339,OR,外圈故障,3228.666,3403984.141,2875,410.9101,0.0038,0.994,0.0021,8.9977,0,0,6.06
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,12,0.304469253,OR,外圈故障,3342.8534,4583637.905,2875,321.5498,0.0049,0.9923,0.0028,11.8346,0,0,6.2171
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,13,-0.252500921,OR,外圈故障,3219.0921,3293794.173,2875,407.5356,0.0045,0.9935,0.002,13.1025,0,0,2.8212
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,14,-0.74746828,OR,外圈故障,3295.307,3798069.23,3296.88,322.4442,0.0037,0.9944,0.0019,14.8528,0,0,3.6458
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,15,-0.137672323,OR,外圈故障,3271.1064,3543438.306,2875,406.2032,0.004,0.994,0.002,20.5468,0,0,5.2603
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,16,-0.146363846,OR,外圈故障,3238.4764,3388614.238,2875,389.3791,0.0039,0.994,0.0021,18.6185,0,0,3.7786
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,17,0.136328446,OR,外圈故障,3274.614,3639535.643,2875,421.4757,0.0034,0.9942,0.0024,16.5786,0,0,3.4961
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,18,-0.265179631,OR,外圈故障,3245.0342,3306537.959,3359.38,437.298,0.0035,0.9944,0.0021,11.3902,0,0,2.5623
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,19,-0.340901475,OR,外圈故障,3229.1554,3312008.211,2875,412.4277,0.0033,0.9947,0.0019,10.9082,0,0,2.3602
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,20,-0.150765563,OR,外圈故障,3228.8043,3362571.522,2875,339.0157,0.0034,0.9944,0.0022,11.5531,0,0,3.7701
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,21,-0.129706768,OR,外圈故障,3229.449,3384349.967,2875,405.5078,0.0041,0.9939,0.0021,11.3683,0,0,4.4041
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,22,-0.238095286,OR,外圈故障,3255.2121,3545060.781,2875,354.138,0.0042,0.9937,0.002,16.0803,0,0,2.9258
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,23,-0.185007594,OR,外圈故障,3261.5397,3501925.021,2875,368.3168,0.0042,0.9937,0.0021,17.7507,0,0,1.3525
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,24,-0.004564638,OR,外圈故障,3225.3873,3307695.8,2875,379.2368,0.0043,0.9938,0.002,20.1911,0,0,2.0781
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,25,0.296772446,OR,外圈故障,3302.331,3920288.27,2875,390.2309,0.0042,0.9936,0.0022,16.5437,0,0,3.9636
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,26,0.201000323,OR,外圈故障,3299.8049,3652023.293,2875,389.2565,0.0031,0.9949,0.002,12.5626,0,0,8.0627
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,27,-0.200100656,OR,外圈故障,3489.6606,5255244.195,3359.38,396.2332,0.0028,0.9945,0.0027,9.3627,0,0,16.4347
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,28,-0.244018122,OR,外圈故障,3503.838,5708672.826,2875,339.1817,0.004,0.9927,0.0032,12.1015,0,0,22.6563
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,29,1.179111023,OR,外圈故障,3362.8276,4501572.53,3359.38,376.9307,0.0046,0.9929,0.0025,9.8219,0,0,27.0544
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,30,1.250727074,OR,外圈故障,3456.425,5343033.715,2875,363.106,0.0047,0.9926,0.0027,14.4839,0,0,26.593
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,31,0.416024219,OR,外圈故障,3279.128,3805289.469,3359.38,397.5979,0.0039,0.994,0.0021,17.1481,0,0,18.517
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,32,-0.033116683,OR,外圈故障,3333.8616,4283748.962,3359.38,370.7232,0.0047,0.9929,0.0023,20.0523,0,0,17.9521
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,33,-0.271293551,OR,外圈故障,3355.8468,4300996.117,3359.38,391.2975,0.005,0.9924,0.0027,19.0085,0,0,19.449
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,34,0.539849091,OR,外圈故障,3295.1736,3696698.996,2875,399.052,0.003,0.9949,0.0021,14.2217,0,0,15.0311
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,35,0.609710139,OR,外圈故障,3337.1453,4112043.696,3359.38,417.2213,0.003,0.995,0.002,12.3641,0,0,7.5866
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,36,0.111652495,OR,外圈故障,3220.5377,3349802.302,3359.38,334.3193,0.0031,0.9949,0.0021,11.9622,0,0,3.7594
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,37,-0.102421545,OR,外圈故障,3256.3725,3515959.848,3359.38,354.6229,0.0036,0.9942,0.0022,11.4304,0,0,7.7465
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,38,-0.186804617,OR,外圈故障,3325.4075,4092367.49,2875,348.9926,0.0044,0.9932,0.0024,12.4323,0,0,7.5722
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,39,-0.369203728,OR,外圈故障,3289.5853,4083465.326,3359.38,361.9193,0.0045,0.9934,0.002,17.3197,0,0,9.6138
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,40,0.391878794,OR,外圈故障,3305.5741,4229114.038,2875,364.8653,0.0053,0.9925,0.0022,18.4609,0,0,10.1249
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,41,0.14263408,OR,外圈故障,3263.5995,3471417.699,3359.38,385.011,0.0046,0.9932,0.0022,18.8058,0,0,11.9347
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,42,-0.136962915,OR,外圈故障,3235.233,3207795.481,2875,422.908,0.0036,0.9945,0.0018,16.2006,0,0,5.0085
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,43,-0.146986329,OR,外圈故障,3299.1253,3839640.383,2875,387.2559,0.0033,0.9948,0.0019,13.7215,0,0,6.0861
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,44,-0.059029215,OR,外圈故障,3252.6288,3719206.952,2875,362.5511,0.003,0.995,0.002,8.9788,0,0,6.4639
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,45,0.443486783,OR,外圈故障,3324.5669,4310696.998,2875,334.5421,0.0039,0.9935,0.0025,11.5207,0,0,1.9076
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,46,0.426363301,OR,外圈故障,3436.5668,5084470.701,2875,330.2356,0.004,0.9932,0.0027,11.4664,0,0,2.4645
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,47,-0.108683802,OR,外圈故障,3280.3221,3867056.172,3359.38,331.1891,0.0043,0.9936,0.0021,15.7501,0,0,1.7027
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,48,-0.824597588,OR,外圈故障,3610,6391797.362,2875,396.8401,0.0048,0.9916,0.0037,16.1843,0,0,3.6354
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,49,0.307504563,OR,外圈故障,3300.7687,3782297.396,3359.38,303.3687,0.0046,0.9931,0.0023,19.0489,0,0,3.0987
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,50,0.698345756,OR,外圈故障,3283.4016,3838083.167,2875,428.5193,0.0043,0.9937,0.002,14.9417,0,0,3.0047
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,51,0.205508093,OR,外圈故障,3302.9908,3896188.63,2875,362.993,0.0032,0.9948,0.002,14.2429,0,0,5.2883
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,52,0.56060484,OR,外圈故障,3305.6023,3945301.771,2875,376.6447,0.0034,0.9945,0.0021,10.1413,0,0,2.345
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,53,-0.797588141,OR,外圈故障,3662.9804,6833426.12,2875,330.9102,0.0039,0.9915,0.0046,9.5398,0,0,5.8114
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,54,-0.284521329,OR,外圈故障,3264.0282,3702588.385,2875,345.7678,0.0041,0.9935,0.0025,10.5544,0,0,5.2868
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,55,1.326975071,OR,外圈故障,3636.2543,6505363.082,2875,298.5666,0.0039,0.992,0.004,13.9274,0,0,1.6575
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,56,-0.364770186,OR,外圈故障,3248.1323,3515922.637,2875,406.2033,0.0042,0.9938,0.002,18.9623,0,0,3.3653
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,57,-0.442927698,OR,外圈故障,3325.7362,4017888.238,3351.56,301.3809,0.0045,0.9931,0.0024,19.2078,0,0,7.0635
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,58,-0.268653865,OR,外圈故障,3373.8891,4545196.923,3359.38,448.374,0.0042,0.9934,0.0024,20.1914,0,0,7.6361
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,59,-0.004750645,OR,外圈故障,3343.5215,4146474.873,3359.38,376.9479,0.0035,0.9945,0.002,13.0802,0,0,5.4113
48kHz_DE_data OR007@3_1 (第1列),1773,OR007@3_1,60,0.896642667,OR,外圈故障,3256.9796,3668362.561,2875,371.7824,0.0036,0.9945,0.002,12.8266,0,0,2.3431
48kHz_DE_data OR007@3_2 (第1列),1750,OR007@3_2,0,0.370603976,OR,外圈故障,3267.443,3529583.205,2835.94,291.6292,0.0027,0.9949,0.0023,9.5738,0,0,4.201
48kHz_DE_data OR007@3_2 (第1列),1750,OR007@3_2,1,0.114536686,OR,外圈故障,3202.2835,3273152.442,2671.88,342.7427,0.0029,0.995,0.0021,8.1798,0,0,4.194
